available_bikes,available_bike_stands,time_of_day,type_of_day,day_of_year,iso_date,temperature,relative_humidity,vapour_pressure,wind_speed,rain,sunshine,visibility,bike_availability,bike_stand_availability,unix_timestamp
7,23,38184,0,98,2020-04-07T10:36:24,11.88,58,,4.6,0.0,,10000,moderate,high,440625
7,23,38792,0,98,2020-04-07T10:46:32,12.53,58,,5.7,0.0,,10000,moderate,high,440625
8,22,39636,0,98,2020-04-07T11:00:36,12.52,58,,5.7,0.0,,10000,moderate,high,440626
7,23,40018,0,98,2020-04-07T11:06:58,12.52,58,,5.7,0.0,,10000,moderate,high,440626
7,23,40315,0,98,2020-04-07T11:11:55,12.97,54,,5.7,0.0,,10000,moderate,high,440626
7,23,40924,0,98,2020-04-07T11:22:04,12.97,54,,5.7,0.0,,10000,moderate,high,440626
7,23,41255,0,98,2020-04-07T11:27:35,12.76,54,,5.7,0.0,,10000,moderate,high,440626
6,24,41863,0,98,2020-04-07T11:37:43,12.76,54,,5.7,0.0,,10000,moderate,high,440626
6,24,42472,0,98,2020-04-07T11:47:52,13.31,44,,6.2,0.0,,10000,moderate,high,440626
7,23,43100,0,98,2020-04-07T11:58:20,13.3,54,,5.7,0.0,,10000,moderate,high,440626
7,23,43708,0,98,2020-04-07T12:08:28,13.32,44,,5.1,0.0,,10000,moderate,high,440627
7,23,44316,0,98,2020-04-07T12:18:36,13.32,44,,5.1,0.0,,10000,moderate,high,440627
7,23,44924,0,98,2020-04-07T12:28:44,13.49,44,,5.1,0.0,,10000,moderate,high,440627
7,23,45519,0,98,2020-04-07T12:38:39,13.56,47,,5.7,0.0,,10000,moderate,high,440627
6,24,46128,0,98,2020-04-07T12:48:48,13.56,47,,5.7,0.0,,10000,moderate,high,440627
6,24,46737,0,98,2020-04-07T12:58:57,13.87,47,,5.7,0.0,,10000,moderate,high,440627
6,24,47345,0,98,2020-04-07T13:09:05,14.08,58,,6.2,0.0,,10000,moderate,high,440628
6,24,47953,0,98,2020-04-07T13:19:13,14.08,58,,6.2,0.0,,10000,moderate,high,440628
7,23,48228,0,98,2020-04-07T13:23:48,13.6,54,,7.2,0.0,,10000,moderate,high,440628
7,23,48836,0,98,2020-04-07T13:33:56,13.6,54,,7.2,0.0,,10000,moderate,high,440628
7,23,49440,0,98,2020-04-07T13:44:00,13.64,54,,7.2,0.0,,10000,moderate,high,440628
6,24,50048,0,98,2020-04-07T13:54:08,13.64,54,,7.2,0.0,,10000,moderate,high,440628
7,23,50537,0,98,2020-04-07T14:02:17,13.71,50,,8.2,0.0,,10000,moderate,high,440629
7,23,51146,0,98,2020-04-07T14:12:26,13.71,50,,8.2,0.0,,10000,moderate,high,440629
7,23,51541,0,98,2020-04-07T14:19:01,13.71,50,,8.2,0.0,,10000,moderate,high,440629
6,24,51747,0,98,2020-04-07T14:22:27,13.6,50,,8.2,0.0,,10000,moderate,high,440629
5,25,52355,0,98,2020-04-07T14:32:35,13.6,50,,8.2,0.0,,10000,moderate,high,440629
5,25,53148,0,98,2020-04-07T14:45:48,13.59,54,,6.7,0.0,,10000,moderate,high,440629
4,26,53757,0,98,2020-04-07T14:55:57,13.81,54,,6.7,0.0,,10000,low,high,440629
4,26,54357,0,98,2020-04-07T15:05:57,13.92,50,,7.7,0.0,,10000,low,high,440630
4,26,54387,0,98,2020-04-07T15:06:27,13.92,50,,7.7,0.0,,10000,low,high,440630
3,27,54781,0,98,2020-04-07T15:13:01,13.92,50,,7.7,0.0,,10000,low,high,440630
2,28,55390,0,98,2020-04-07T15:23:10,13.81,50,,7.7,0.0,,10000,low,high,440630
3,27,55971,0,98,2020-04-07T15:32:51,13.92,50,,6.7,0.0,,10000,low,high,440630
3,27,56311,0,98,2020-04-07T15:38:31,13.92,50,,6.7,0.0,,10000,low,high,440630
2,28,56920,0,98,2020-04-07T15:48:40,14.04,50,,6.7,0.0,,10000,low,high,440630
4,26,62136,0,98,2020-04-07T17:15:36,14.06,50,,6.7,0.0,,10000,low,high,440632.0
7,23,69272,0,99,2020-04-08T19:14:32,13.97,67,,2.1,0.0,,10000,moderate,high,440658.0
