available_bikes,available_bike_stands,time_of_day,type_of_day,day_of_year,iso_date,temperature,relative_humidity,vapour_pressure,wind_speed,rain,sunshine,visibility,bike_availability,bike_stand_availability,unix_timestamp
2,38,46467,0,98,2020-04-07T12:54:27,13.87,47,,5.7,0.0,,10000,low,high,440627
2,38,47076,0,98,2020-04-07T13:04:36,13.87,47,,5.7,0.0,,10000,low,high,440628
2,38,47684,0,98,2020-04-07T13:14:44,14.08,58,,6.2,0.0,,10000,low,high,440628
2,38,48292,0,98,2020-04-07T13:24:52,13.6,54,,7.2,0.0,,10000,low,high,440628
2,38,48900,0,98,2020-04-07T13:35:00,13.6,54,,7.2,0.0,,10000,low,high,440628
2,38,49508,0,98,2020-04-07T13:45:08,13.64,54,,7.2,0.0,,10000,low,high,440628
2,38,50116,0,98,2020-04-07T13:55:16,13.64,54,,7.2,0.0,,10000,low,high,440628
2,38,50724,0,98,2020-04-07T14:05:24,13.71,50,,8.2,0.0,,10000,low,high,440629
2,38,51332,0,98,2020-04-07T14:15:32,13.71,50,,8.2,0.0,,10000,low,high,440629
2,38,51941,0,98,2020-04-07T14:25:41,13.6,50,,8.2,0.0,,10000,low,high,440629
2,38,52549,0,98,2020-04-07T14:35:49,13.6,50,,8.2,0.0,,10000,low,high,440629
2,38,53158,0,98,2020-04-07T14:45:58,13.59,54,,6.7,0.0,,10000,low,high,440629
2,38,53765,0,98,2020-04-07T14:56:05,13.81,54,,6.7,0.0,,10000,low,high,440629
2,38,54373,0,98,2020-04-07T15:06:13,13.92,50,,7.7,0.0,,10000,low,high,440630
2,38,54982,0,98,2020-04-07T15:16:22,13.81,50,,7.7,0.0,,10000,low,high,440630
2,38,55590,0,98,2020-04-07T15:26:30,13.81,50,,7.7,0.0,,10000,low,high,440630
2,38,56198,0,98,2020-04-07T15:36:38,13.92,50,,6.7,0.0,,10000,low,high,440630
3,37,56701,0,98,2020-04-07T15:45:01,13.92,50,,6.7,0.0,,10000,low,high,440630
4,36,56850,0,98,2020-04-07T15:47:30,14.04,50,,6.7,0.0,,10000,low,high,440630
4,36,62275,0,98,2020-04-07T17:17:55,14.06,50,,6.7,0.0,,10000,low,high,440632.0
5,35,69494,0,99,2020-04-08T19:18:14,13.97,67,,2.1,0.0,,10000,moderate,high,440658.0
