101,KING STREET NORTH,King Street North,30,30,1570109439000
101,KING STREET NORTH,King Street North,30,30,1570110048000
101,KING STREET NORTH,King Street North,30,30,1570110048000
101,KING STREET NORTH,King Street North,30,30,1570110048000
101,KING STREET NORTH,King Street North,30,30,1570110657000
101,KING STREET NORTH,King Street North,30,29,1570110946000
101,KING STREET NORTH,King Street North,30,30,1570111169000
101,KING STREET NORTH,King Street North,30,30,1570111169000
101,KING STREET NORTH,King Street North,30,30,1570111778000
101,KING STREET NORTH,King Street North,30,30,1570111778000
101,KING STREET NORTH,King Street North,30,30,1570112387000
101,KING STREET NORTH,King Street North,30,30,1570112387000
101,KING STREET NORTH,King Street North,30,30,1570112996000
101,KING STREET NORTH,King Street North,30,30,1570112996000
101,KING STREET NORTH,King Street North,30,30,1570113605000
101,KING STREET NORTH,King Street North,30,29,1570113821000
101,KING STREET NORTH,King Street North,30,29,1570114258000
101,KING STREET NORTH,King Street North,30,29,1570114258000
101,KING STREET NORTH,King Street North,30,29,1570114867000
101,KING STREET NORTH,King Street North,30,29,1570114867000
101,KING STREET NORTH,King Street North,30,29,1570115476000
101,KING STREET NORTH,King Street North,30,30,1570115885000
101,KING STREET NORTH,King Street North,30,30,1570115885000
101,KING STREET NORTH,King Street North,30,30,1570116494000
101,KING STREET NORTH,King Street North,30,29,1570116535000
101,KING STREET NORTH,King Street North,30,30,1570116802000
101,KING STREET NORTH,King Street North,30,30,1570116802000
101,KING STREET NORTH,King Street North,30,30,1570117412000
101,KING STREET NORTH,King Street North,30,28,1570117867000
101,KING STREET NORTH,King Street North,30,30,1570118136000
101,KING STREET NORTH,King Street North,30,30,1570118136000
101,KING STREET NORTH,King Street North,30,29,1570118822000
101,KING STREET NORTH,King Street North,30,29,1570119117000
101,KING STREET NORTH,King Street North,30,30,1570119159000
101,KING STREET NORTH,King Street North,30,27,1570119724000
101,KING STREET NORTH,King Street North,30,27,1570119753000
101,KING STREET NORTH,King Street North,30,28,1570120166000
101,KING STREET NORTH,King Street North,30,28,1570120166000
101,KING STREET NORTH,King Street North,30,30,1570120879000
101,KING STREET NORTH,King Street North,30,28,1570121291000
101,KING STREET NORTH,King Street North,30,28,1570121335000
101,KING STREET NORTH,King Street North,30,28,1570121592000
101,KING STREET NORTH,King Street North,30,28,1570121858000
101,KING STREET NORTH,King Street North,30,28,1570122467000
101,KING STREET NORTH,King Street North,30,27,1570122698000
101,KING STREET NORTH,King Street North,30,27,1570122698000
101,KING STREET NORTH,King Street North,30,26,1570123156000
101,KING STREET NORTH,King Street North,30,26,1570123156000
101,KING STREET NORTH,King Street North,30,25,1570123748000
101,KING STREET NORTH,King Street North,30,24,1570124209000
101,KING STREET NORTH,King Street North,30,24,1570124209000
101,KING STREET NORTH,King Street North,30,24,1570124818000
101,KING STREET NORTH,King Street North,30,23,1570125185000
101,KING STREET NORTH,King Street North,30,22,1570125396000
101,KING STREET NORTH,King Street North,30,20,1570125621000
101,KING STREET NORTH,King Street North,30,19,1570125981000
101,KING STREET NORTH,King Street North,30,19,1570125981000
101,KING STREET NORTH,King Street North,30,17,1570126512000
101,KING STREET NORTH,King Street North,30,17,1570126512000
101,KING STREET NORTH,King Street North,30,17,1570127121000
101,KING STREET NORTH,King Street North,30,17,1570127121000
101,KING STREET NORTH,King Street North,30,16,1570127782000
101,KING STREET NORTH,King Street North,30,15,1570127863000
101,KING STREET NORTH,King Street North,30,14,1570128335000
101,KING STREET NORTH,King Street North,30,13,1570128568000
101,KING STREET NORTH,King Street North,30,12,1570128903000
101,KING STREET NORTH,King Street North,30,12,1570128903000
101,KING STREET NORTH,King Street North,30,11,1570129617000
101,KING STREET NORTH,King Street North,30,10,1570129786000
101,KING STREET NORTH,King Street North,30,10,1570129786000
101,KING STREET NORTH,King Street North,30,8,1570130470000
101,KING STREET NORTH,King Street North,30,7,1570130562000
101,KING STREET NORTH,King Street North,30,5,1570131112000
101,KING STREET NORTH,King Street North,30,5,1570131112000
101,KING STREET NORTH,King Street North,30,4,1570131648000
101,KING STREET NORTH,King Street North,30,4,1570131648000
101,KING STREET NORTH,King Street North,30,4,1570132315000
101,KING STREET NORTH,King Street North,30,4,1570132315000
101,KING STREET NORTH,King Street North,30,4,1570132829000
101,KING STREET NORTH,King Street North,30,4,1570132829000
101,KING STREET NORTH,King Street North,30,4,1570133438000
101,KING STREET NORTH,King Street North,30,2,1570133737000
101,KING STREET NORTH,King Street North,30,1,1570134046000
101,KING STREET NORTH,King Street North,30,1,1570134254000
101,KING STREET NORTH,King Street North,30,1,1570134254000
101,KING STREET NORTH,King Street North,30,2,1570134864000
101,KING STREET NORTH,King Street North,30,2,1570134864000
101,KING STREET NORTH,King Street North,30,1,1570135385000
101,KING STREET NORTH,King Street North,30,1,1570135385000
101,KING STREET NORTH,King Street North,30,1,1570135994000
101,KING STREET NORTH,King Street North,30,1,1570135994000
101,KING STREET NORTH,King Street North,30,1,1570136603000
101,KING STREET NORTH,King Street North,30,1,1570137048000
101,KING STREET NORTH,King Street North,30,1,1570137048000
101,KING STREET NORTH,King Street North,30,2,1570137657000
101,KING STREET NORTH,King Street North,30,2,1570137657000
101,KING STREET NORTH,King Street North,30,0,1570138376000
101,KING STREET NORTH,King Street North,30,0,1570138376000
101,KING STREET NORTH,King Street North,30,1,1570138909000
101,KING STREET NORTH,King Street North,30,1,1570138909000
101,KING STREET NORTH,King Street North,30,1,1570139519000
101,KING STREET NORTH,King Street North,30,1,1570139783000
101,KING STREET NORTH,King Street North,30,1,1570140097000
101,KING STREET NORTH,King Street North,30,1,1570140097000
101,KING STREET NORTH,King Street North,30,2,1570140706000
101,KING STREET NORTH,King Street North,30,2,1570140706000
101,KING STREET NORTH,King Street North,30,2,1570141315000
101,KING STREET NORTH,King Street North,30,1,1570141592000
101,KING STREET NORTH,King Street North,30,1,1570141592000
101,KING STREET NORTH,King Street North,30,0,1570142147000
101,KING STREET NORTH,King Street North,30,0,1570142147000
101,KING STREET NORTH,King Street North,30,0,1570142757000
101,KING STREET NORTH,King Street North,30,0,1570142757000
101,KING STREET NORTH,King Street North,30,0,1570143366000
101,KING STREET NORTH,King Street North,30,0,1570143366000
101,KING STREET NORTH,King Street North,30,0,1570143975000
101,KING STREET NORTH,King Street North,30,0,1570143975000
101,KING STREET NORTH,King Street North,30,0,1570144584000
101,KING STREET NORTH,King Street North,30,0,1570144584000
101,KING STREET NORTH,King Street North,30,1,1570145168000
101,KING STREET NORTH,King Street North,30,1,1570145168000
101,KING STREET NORTH,King Street North,30,1,1570145578000
101,KING STREET NORTH,King Street North,30,1,1570146187000
101,KING STREET NORTH,King Street North,30,1,1570146187000
101,KING STREET NORTH,King Street North,30,1,1570146187000
101,KING STREET NORTH,King Street North,30,1,1570146796000
101,KING STREET NORTH,King Street North,30,1,1570146796000
101,KING STREET NORTH,King Street North,30,1,1570147405000
101,KING STREET NORTH,King Street North,30,1,1570147405000
101,KING STREET NORTH,King Street North,30,1,1570148014000
101,KING STREET NORTH,King Street North,30,1,1570148014000
101,KING STREET NORTH,King Street North,30,1,1570148623000
101,KING STREET NORTH,King Street North,30,1,1570148623000
101,KING STREET NORTH,King Street North,30,1,1570149232000
101,KING STREET NORTH,King Street North,30,1,1570149232000
