available_bikes,available_bike_stands,time_of_day,type_of_day,day_of_year,iso_date,temperature,relative_humidity,vapour_pressure,wind_speed,rain,sunshine,visibility,bike_availability,bike_stand_availability,unix_timestamp
6,34,6187,0,105,2020-04-14T01:43:07,1.64,100,,2.1,0.0,,10000,moderate,high,440784.0
6,34,6796,0,105,2020-04-14T01:53:16,1.64,100,,2.1,0.0,,10000,moderate,high,440784.0
6,34,7406,0,105,2020-04-14T02:03:26,1.52,100,,2.1,0.0,,10000,moderate,high,440785.0
6,34,8015,0,105,2020-04-14T02:13:35,1.64,86,,2.1,0.0,,10000,moderate,high,440785.0
6,34,8624,0,105,2020-04-14T02:23:44,1.6,86,,2.1,0.0,,10000,moderate,high,440785.0
6,34,9842,0,105,2020-04-14T02:44:02,1.64,100,,2.6,0.0,,10000,moderate,high,440785.0
5,35,72161,0,105,2020-04-14T20:02:41,10.63,61,,3.1,0.0,,10000,moderate,high,440803.0
5,35,72770,0,105,2020-04-14T20:12:50,10.15,61,,2.6,0.0,,10000,moderate,high,440803.0
5,35,73378,0,105,2020-04-14T20:22:58,10.62,61,,2.6,0.0,,10000,moderate,high,440803.0
5,35,73987,0,105,2020-04-14T20:33:07,10.14,61,,2.6,0.0,,10000,moderate,high,440803.0
5,35,74595,0,105,2020-04-14T20:43:15,8.61,65,,2.1,0.0,,10000,moderate,high,440803.0
5,35,75203,0,105,2020-04-14T20:53:23,8.61,65,,2.1,0.0,,10000,moderate,high,440803.0
6,34,75426,0,105,2020-04-14T20:57:06,8.24,65,,2.1,0.0,,10000,moderate,high,440803.0
6,34,76034,0,105,2020-04-14T21:07:14,8.7,66,,1,0.0,,10000,moderate,high,440804.0
6,34,76643,0,105,2020-04-14T21:17:23,8.7,66,,1,0.0,,10000,moderate,high,440804.0
6,34,77252,0,105,2020-04-14T21:27:32,8.69,66,,1,0.0,,10000,moderate,high,440804.0
6,34,77860,0,105,2020-04-14T21:37:40,7.55,66,,1,0.0,,10000,moderate,high,440804.0
6,34,78469,0,105,2020-04-14T21:47:49,7.27,70,,2.1,0.0,,10000,moderate,high,440804.0
6,34,79077,0,105,2020-04-14T21:57:57,7.11,66,,1,0.0,,10000,moderate,high,440804.0
6,34,79687,0,105,2020-04-14T22:08:07,7.57,66,,1,0.0,,10000,moderate,high,440805.0
6,34,80295,0,105,2020-04-14T22:18:15,6.07,80,,1.5,0.0,,10000,moderate,high,440805.0
6,34,80903,0,105,2020-04-14T22:28:23,5.99,80,,1.5,0.0,,10000,moderate,high,440805.0
6,34,81512,0,105,2020-04-14T22:38:32,5.83,80,,1.5,0.0,,10000,moderate,high,440805.0
6,34,82120,0,105,2020-04-14T22:48:40,5.64,86,,1.5,0.0,,10000,moderate,high,440805.0
6,34,82729,0,105,2020-04-14T22:58:49,5.64,86,,1.5,0.0,,10000,moderate,high,440805.0
6,34,83338,0,105,2020-04-14T23:08:58,5.5,75,,1,0.0,,10000,moderate,high,440806.0
8,32,52953,0,106,2020-04-15T14:42:33,13.56,54,,4.1,0.0,,10000,moderate,high,440821.0
8,32,53561,0,106,2020-04-15T14:52:41,13.56,54,,4.1,0.0,,10000,moderate,high,440821.0
