available_bikes,available_bike_stands,time_of_day,type_of_day,day_of_year,iso_date,temperature,relative_humidity,vapour_pressure,wind_speed,rain,sunshine,visibility,bike_availability,bike_stand_availability
8,32,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,moderate,high
10,30,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,high,high
10,30,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,high,high
10,30,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,high,high
9,31,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,moderate,high
9,31,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,moderate,high
9,31,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,moderate,high
9,31,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,moderate,high
8,32,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,moderate,high
10,30,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,high,high
9,31,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,moderate,high
9,31,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,moderate,high
9,31,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,moderate,high
9,31,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,moderate,high
8,32,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,moderate,high
8,32,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,moderate,high
8,32,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,moderate,high
8,32,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,moderate,high
9,31,49200,0,276,2019-10-03T13:40:00,12.0,90,12.7,21,0.0,0.0,14000,moderate,high
9,31,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
9,31,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
8,32,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
8,32,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
7,33,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
7,33,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
6,34,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
5,35,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
6,34,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
5,35,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
7,33,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
7,33,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
6,34,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
7,33,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
6,34,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
7,33,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
8,32,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
10,30,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,high,high
10,30,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,high,high
10,30,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,high,high
10,30,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,high,high
10,30,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,high,high
10,30,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,high,high
7,33,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
10,30,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,high,high
11,29,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,high,high
11,29,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,high,high
11,29,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,high,high
10,30,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,high,high
9,31,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
9,31,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,moderate,high
10,30,59200,0,276,2019-10-03T16:26:40,12.9,96,14.3,19,0.0,0.0,6000,high,high
21,19,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
21,19,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
21,19,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
21,19,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
20,20,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
21,19,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
20,20,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
21,19,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
20,20,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
20,20,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
21,19,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
21,19,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
21,19,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
21,19,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
20,20,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
21,19,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
21,19,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
21,19,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
6,34,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,moderate,high
6,34,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,moderate,high
7,33,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,moderate,high
6,34,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,moderate,high
6,34,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,moderate,high
5,35,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,moderate,high
7,33,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,moderate,high
21,19,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
23,17,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
23,17,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
23,17,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
22,18,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
22,18,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
22,18,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
21,19,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
17,23,69200,0,276,2019-10-03T19:13:20,14.1,87,13.9,11,0.8,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
23,17,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
22,18,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
22,18,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
21,19,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
21,19,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
21,19,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
21,19,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
22,18,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
22,18,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
22,18,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
21,19,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
22,18,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
22,18,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
22,18,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
22,18,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
22,18,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
22,18,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
22,18,79200,0,276,2019-10-03T22:00:00,12.3,82,11.7,12,0.0,0.0,15000,high,high
10,30,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
9,31,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,moderate,high
8,32,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,moderate,high
8,32,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,moderate,high
5,35,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,moderate,high
5,35,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,moderate,high
4,36,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,low,high
3,37,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,low,high
3,37,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,low,high
3,37,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,low,high
3,37,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,low,high
3,37,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,low,high
3,37,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,low,high
12,28,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
4,36,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,low,high
13,27,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
13,27,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
13,27,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
21,19,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
20,20,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
19,21,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
19,21,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
18,22,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
18,22,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
18,22,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
21,19,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
18,22,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
18,22,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
17,23,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
17,23,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
15,25,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
15,25,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
18,22,22800,0,277,2019-10-04T06:20:00,11.1,95,12.5,13,0.5,0.0,5000,high,high
1,39,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,very low,high
1,39,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,very low,high
1,39,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,very low,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
1,39,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,very low,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
1,39,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,very low,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
1,39,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,very low,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
1,39,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,very low,high
1,39,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,very low,high
1,39,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,very low,high
1,39,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,very low,high
1,39,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,very low,high
1,39,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,very low,high
1,39,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,very low,high
0,40,32800,0,277,2019-10-04T09:06:40,12.0,98,13.7,10,1.9,0.0,4000,empty,high
1,39,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,very low,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
1,39,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,very low,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
1,39,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,very low,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
2,38,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,low,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
2,38,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,low,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
1,39,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,very low,high
1,39,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,very low,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
1,39,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,very low,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,42800,0,277,2019-10-04T11:53:20,14.7,87,14.5,14,0.0,0.7,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
1,39,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,very low,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
1,39,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,very low,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
1,39,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,very low,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
2,38,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,low,high
3,37,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,low,high
2,38,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,low,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
1,39,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,very low,high
2,38,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,low,high
2,38,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,low,high
0,40,52800,0,277,2019-10-04T14:40:00,14.3,88,14.3,12,0.0,0.1,30000,empty,high
4,36,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,low,high
4,36,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,low,high
4,36,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,low,high
3,37,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,low,high
3,37,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,low,high
4,36,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,low,high
4,36,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,low,high
4,36,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,low,high
6,34,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,moderate,high
6,34,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,moderate,high
7,33,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,moderate,high
7,33,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,moderate,high
7,33,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,moderate,high
7,33,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,moderate,high
6,34,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,moderate,high
4,36,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,low,high
3,37,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,low,high
4,36,62800,0,277,2019-10-04T17:26:40,13.5,91,14.0,8,0.0,0.0,30000,low,high
